FACILITY,CLUSTER_FM,ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,QTD_DEMANDA_FM,P0_FM,P1_FM,P2_FM,TOTAL_FM
BRXSP1 - ARE,5,2347050,2347059,Parque Palmas do Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2347050,2347059,Parque Palmas do Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2347060,2349009,Jardim Leonor Mendes de Barros,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2347060,2349009,Jardim Leonor Mendes de Barros,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2347060,2349009,Jardim Leonor Mendes de Barros,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2347060,2349009,Jardim Leonor Mendes de Barros,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2347060,2349009,Jardim Leonor Mendes de Barros,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2347060,2349009,Jardim Leonor Mendes de Barros,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349010,2349019,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349010,2349019,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349010,2349019,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349010,2349019,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349010,2349019,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349010,2349019,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349020,2349094,Jardim Leonor Mendes de Barros,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349020,2349094,Jardim Leonor Mendes de Barros,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349020,2349094,Jardim Leonor Mendes de Barros,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349020,2349094,Jardim Leonor Mendes de Barros,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349020,2349094,Jardim Leonor Mendes de Barros,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349020,2349094,Jardim Leonor Mendes de Barros,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349095,2349099,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349095,2349099,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349095,2349099,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349095,2349099,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349095,2349099,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349095,2349099,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349100,2349109,Jardim Leonor Mendes de Barros,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349100,2349109,Jardim Leonor Mendes de Barros,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349100,2349109,Jardim Leonor Mendes de Barros,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349100,2349109,Jardim Leonor Mendes de Barros,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349100,2349109,Jardim Leonor Mendes de Barros,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349100,2349109,Jardim Leonor Mendes de Barros,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349110,2349119,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349110,2349119,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349110,2349119,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349110,2349119,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349110,2349119,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349110,2349119,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349120,2349129,Jardim Leonor Mendes de Barros,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349120,2349129,Jardim Leonor Mendes de Barros,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349120,2349129,Jardim Leonor Mendes de Barros,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349120,2349129,Jardim Leonor Mendes de Barros,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349120,2349129,Jardim Leonor Mendes de Barros,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349120,2349129,Jardim Leonor Mendes de Barros,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2349130,2349999,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2349130,2349999,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2349130,2349999,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2349130,2349999,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2349130,2349999,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2349130,2349999,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350000,2350029,Vila Albertina,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2350000,2350029,Vila Albertina,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2350000,2350029,Vila Albertina,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350000,2350029,Vila Albertina,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2350000,2350029,Vila Albertina,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2350000,2350029,Vila Albertina,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2350030,2350039,Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2350030,2350039,Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2350030,2350039,Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2350030,2350039,Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2350030,2350039,Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350030,2350039,Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2350040,2350049,Jardim das Rosas (Zona Norte),São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350040,2350049,Jardim das Rosas (Zona Norte),São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2350040,2350049,Jardim das Rosas (Zona Norte),São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2350040,2350049,Jardim das Rosas (Zona Norte),São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2350040,2350049,Jardim das Rosas (Zona Norte),São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2350040,2350049,Jardim das Rosas (Zona Norte),São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2350050,2350059,Vila Albertina,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2350050,2350059,Vila Albertina,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2350050,2350059,Vila Albertina,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2350050,2350059,Vila Albertina,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350050,2350059,Vila Albertina,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2350050,2350059,Vila Albertina,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2350060,2350069,Jardim das Rosas (Zona Norte),São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2350060,2350069,Jardim das Rosas (Zona Norte),São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2350060,2350069,Jardim das Rosas (Zona Norte),São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2350060,2350069,Jardim das Rosas (Zona Norte),São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350060,2350069,Jardim das Rosas (Zona Norte),São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2350060,2350069,Jardim das Rosas (Zona Norte),São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2350070,2350999,Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2350070,2350999,Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2350070,2350999,Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2350070,2350999,Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2350070,2350999,Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2350070,2350999,Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2351000,2351999,Parque Casa de Pedra,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2351000,2351999,Parque Casa de Pedra,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2351000,2351999,Parque Casa de Pedra,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2351000,2351999,Parque Casa de Pedra,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2351000,2351999,Parque Casa de Pedra,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2351000,2351999,Parque Casa de Pedra,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2352000,2352999,Bortolândia,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2352000,2352999,Bortolândia,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2352000,2352999,Bortolândia,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2352000,2352999,Bortolândia,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2352000,2352999,Bortolândia,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2352000,2352999,Bortolândia,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2353000,2354009,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2353000,2354009,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2353000,2354009,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2353000,2354009,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2353000,2354009,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2353000,2354009,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354010,2354039,Parque Casa de Pedra,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354010,2354039,Parque Casa de Pedra,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354010,2354039,Parque Casa de Pedra,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354010,2354039,Parque Casa de Pedra,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354010,2354039,Parque Casa de Pedra,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354010,2354039,Parque Casa de Pedra,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354040,2354059,Jardim Yara,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354040,2354059,Jardim Yara,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354040,2354059,Jardim Yara,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354040,2354059,Jardim Yara,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354040,2354059,Jardim Yara,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354040,2354059,Jardim Yara,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354060,2354099,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354060,2354099,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354060,2354099,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354060,2354099,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354060,2354099,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354060,2354099,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354100,2354109,Parque Casa de Pedra,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354100,2354109,Parque Casa de Pedra,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354100,2354109,Parque Casa de Pedra,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354100,2354109,Parque Casa de Pedra,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354100,2354109,Parque Casa de Pedra,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354100,2354109,Parque Casa de Pedra,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354110,2354159,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354110,2354159,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354110,2354159,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354110,2354159,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354110,2354159,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354110,2354159,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354160,2354179,Parque Casa de Pedra,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354160,2354179,Parque Casa de Pedra,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354160,2354179,Parque Casa de Pedra,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354160,2354179,Parque Casa de Pedra,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354160,2354179,Parque Casa de Pedra,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354160,2354179,Parque Casa de Pedra,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354180,2354189,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354180,2354189,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354180,2354189,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354180,2354189,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354180,2354189,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354180,2354189,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354190,2354199,Parque Casa de Pedra,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354190,2354199,Parque Casa de Pedra,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354190,2354199,Parque Casa de Pedra,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354190,2354199,Parque Casa de Pedra,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354190,2354199,Parque Casa de Pedra,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354190,2354199,Parque Casa de Pedra,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354200,2354249,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354200,2354249,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354200,2354249,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354200,2354249,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354200,2354249,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354200,2354249,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354250,2354259,Jardim Yara,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354250,2354259,Jardim Yara,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354250,2354259,Jardim Yara,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354250,2354259,Jardim Yara,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354250,2354259,Jardim Yara,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354250,2354259,Jardim Yara,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354260,2354279,Jardim Maria Nazaré,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354260,2354279,Jardim Maria Nazaré,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354260,2354279,Jardim Maria Nazaré,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354260,2354279,Jardim Maria Nazaré,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354260,2354279,Jardim Maria Nazaré,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354260,2354279,Jardim Maria Nazaré,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354280,2354300,Jardim Yara,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354280,2354300,Jardim Yara,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354280,2354300,Jardim Yara,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354280,2354300,Jardim Yara,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354280,2354300,Jardim Yara,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354280,2354300,Jardim Yara,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354301,2354309,Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354301,2354309,Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354301,2354309,Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354301,2354309,Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354301,2354309,Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354301,2354309,Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354310,2354319,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354310,2354319,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354310,2354319,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354310,2354319,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354310,2354319,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354310,2354319,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354320,2354349,Parque Casa de Pedra,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354320,2354349,Parque Casa de Pedra,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354320,2354349,Parque Casa de Pedra,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354320,2354349,Parque Casa de Pedra,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354320,2354349,Parque Casa de Pedra,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354320,2354349,Parque Casa de Pedra,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354350,2354369,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354350,2354369,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354350,2354369,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354350,2354369,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354350,2354369,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354350,2354369,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354370,2354379,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354370,2354379,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354370,2354379,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354370,2354379,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354370,2354379,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354370,2354379,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354380,2354409,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354380,2354409,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354380,2354409,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354380,2354409,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354380,2354409,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354380,2354409,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354410,2354439,Parque Ramos Freitas,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354410,2354439,Parque Ramos Freitas,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354410,2354439,Parque Ramos Freitas,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354410,2354439,Parque Ramos Freitas,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354410,2354439,Parque Ramos Freitas,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354410,2354439,Parque Ramos Freitas,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354440,2354459,Jardim Yara,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354440,2354459,Jardim Yara,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2354440,2354459,Jardim Yara,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354440,2354459,Jardim Yara,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354440,2354459,Jardim Yara,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354440,2354459,Jardim Yara,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354460,2354999,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2354460,2354999,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2354460,2354999,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2354460,2354999,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2354460,2354999,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2354460,2354999,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2355000,2355319,Jardim Virginia Bianca,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2355000,2355319,Jardim Virginia Bianca,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2355000,2355319,Jardim Virginia Bianca,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2355000,2355319,Jardim Virginia Bianca,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2355000,2355319,Jardim Virginia Bianca,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2355000,2355319,Jardim Virginia Bianca,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2355320,2355999,Jardim Tremembé,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2355320,2355999,Jardim Tremembé,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2355320,2355999,Jardim Tremembé,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2355320,2355999,Jardim Tremembé,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2355320,2355999,Jardim Tremembé,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2355320,2355999,Jardim Tremembé,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2356000,2356129,Jardim Virginia Bianca,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2356000,2356129,Jardim Virginia Bianca,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2356000,2356129,Jardim Virginia Bianca,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2356000,2356129,Jardim Virginia Bianca,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2356000,2356129,Jardim Virginia Bianca,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2356000,2356129,Jardim Virginia Bianca,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2356130,2356139,Jardim Santo Alberto,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2356130,2356139,Jardim Santo Alberto,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2356130,2356139,Jardim Santo Alberto,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2356130,2356139,Jardim Santo Alberto,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2356130,2356139,Jardim Santo Alberto,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2356130,2356139,Jardim Santo Alberto,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2356140,2356169,Jardim Virginia Bianca,São Paulo,SP,VAN,,,,,4
BRXSP1 - ARE,5,2356140,2356169,Jardim Virginia Bianca,São Paulo,SP,VUC,,,,,18
BRXSP1 - ARE,5,2356140,2356169,Jardim Virginia Bianca,São Paulo,SP,TRUCK,,,,,0
BRXSP1 - ARE,5,2356140,2356169,Jardim Virginia Bianca,São Paulo,SP,TOCO,,,,,0
BRXSP1 - ARE,5,2356140,2356169,Jardim Virginia Bianca,São Paulo,SP,MEDIO,,,,,0
BRXSP1 - ARE,5,2356140,2356169,Jardim Virginia Bianca,São Paulo,SP,HR,,,,,12
BRXSP1 - ARE,5,2356170,2356999,Jardim Santo Alberto,São Paulo,SP,VAN,,,,,4
