ZIP_CODE_INIT,ZIP_CODE_END,BAIRRO,CIDADE_PRINCIPAL,UF,TIPO_VEICULO,SVC_CENTRALIZADOR,DEMANDA_CENTRALIZADOR,SVC_CONVENCIONAL,DEMANDA_CONVENCIONAL
75804710,75805004,,Jataí,GO,VAN,,,SGO2,0
75804710,75805004,,Jataí,GO,VUC,,,SGO2,0
75804710,75805004,,Jataí,GO,HR,,,SGO2,0
75805005,75805255,,Jataí,GO,UTILITARIOS,,,SGO2,0
75805005,75805255,,Jataí,GO,HR,,,SGO2,0
75805005,75805255,,Jataí,GO,VUC,,,SGO2,0
75805005,75805255,,Jataí,GO,VAN,,,SGO2,0
75805256,75805274,,Jataí,GO,UTILITARIOS,,,SGO2,0
75805256,75805274,,Jataí,GO,VUC,,,SGO2,0
75805256,75805274,,Jataí,GO,HR,,,SGO2,0
75805256,75805274,,Jataí,GO,VAN,,,SGO2,0
75805275,75805501,,Jataí,GO,VUC,,,SGO2,0
75805275,75805501,,Jataí,GO,UTILITARIOS,,,SGO2,0
75805275,75805501,,Jataí,GO,HR,,,SGO2,0
75805275,75805501,,Jataí,GO,VAN,,,SGO2,0
75805502,75805599,,Jataí,GO,HR,,,SGO2,0
75805502,75805599,,Jataí,GO,VUC,,,SGO2,0
75805502,75805599,,Jataí,GO,UTILITARIOS,,,SGO2,0
75805502,75805599,,Jataí,GO,VAN,,,SGO2,0
75805600,75806072,,Jataí,GO,UTILITARIOS,,,SGO2,0
75805600,75806072,,Jataí,GO,VUC,,,SGO2,0
75805600,75806072,,Jataí,GO,HR,,,SGO2,0
75805600,75806072,,Jataí,GO,VAN,,,SGO2,0
75806073,75806074,,Jataí,GO,HR,,,SGO2,0
75806073,75806074,,Jataí,GO,VUC,,,SGO2,0
75806073,75806074,,Jataí,GO,VAN,,,SGO2,0
75806073,75806074,,Jataí,GO,UTILITARIOS,,,SGO2,0
75806075,75806459,,Jataí,GO,VAN,,,SGO2,0
75806075,75806459,,Jataí,GO,HR,,,SGO2,0
75806075,75806459,,Jataí,GO,UTILITARIOS,,,SGO2,0
75806075,75806459,,Jataí,GO,VUC,,,SGO2,0
75806460,75806499,,Jataí,GO,HR,,,SGO2,0
75806460,75806499,,Jataí,GO,VUC,,,SGO2,0
75806460,75806499,,Jataí,GO,VAN,,,SGO2,0
75806460,75806499,,Jataí,GO,UTILITARIOS,,,SGO2,0
75806500,75807599,,Jataí,GO,VAN,,,SGO2,0
75806500,75807599,,Jataí,GO,UTILITARIOS,,,SGO2,0
75806500,75807599,,Jataí,GO,HR,,,SGO2,0
75806500,75807599,,Jataí,GO,VUC,,,SGO2,0
75807600,75807640,,Jataí,GO,UTILITARIOS,,,SGO2,0
75807600,75807640,,Jataí,GO,VAN,,,SGO2,0
75807600,75807640,,Jataí,GO,VUC,,,SGO2,0
75807600,75807640,,Jataí,GO,HR,,,SGO2,0
75807641,75808999,,Jataí,GO,VAN,,,SGO2,0
75807641,75808999,,Jataí,GO,VUC,,,SGO2,0
75807641,75808999,,Jataí,GO,HR,,,SGO2,0
75807641,75808999,,Jataí,GO,UTILITARIOS,,,SGO2,0
75809000,75809999,,Jataí,GO,UTILITARIOS,,,SGO2,0
75809000,75809999,,Jataí,GO,VUC,,,SGO2,0
75809000,75809999,,Jataí,GO,VAN,,,SGO2,0
75809000,75809999,,Jataí,GO,HR,,,SGO2,0
75813000,75813999,,Caçu,GO,UTILITARIOS,,,SGO2,0
75813000,75813999,,Caçu,GO,HR,,,SGO2,0
75813000,75813999,,Caçu,GO,VAN,,,SGO2,0
75813000,75813999,,Caçu,GO,VUC,,,SGO2,0
75820000,75820999,,Serranópolis,GO,HR,,,SGO2,0
75820000,75820999,,Serranópolis,GO,VAN,,,SGO2,0
75820000,75820999,,Serranópolis,GO,UTILITARIOS,,,SGO2,0
75820000,75820999,,Serranópolis,GO,VUC,,,SGO2,0
75824000,75824999,,,,VAN,,,SGO2,0
75824000,75824999,,,,VUC,,,SGO2,0
75824000,75824999,,,,UTILITARIOS,,,SGO2,0
75824000,75824999,,,,HR,,,SGO2,0
75827000,75827999,,Aparecida do Rio Doce,GO,HR,,,SGO2,0
75827000,75827999,,Aparecida do Rio Doce,GO,VUC,,,SGO2,0
75827000,75827999,,Aparecida do Rio Doce,GO,VAN,,,SGO2,0
75827000,75827999,,Aparecida do Rio Doce,GO,UTILITARIOS,,,SGO2,0
75828000,75829999,,,,HR,,,SSP28,0
75828000,75829999,,,,UTILITARIOS,,,SSP28,0
75828000,75829999,,,,VAN,,,SSP28,0
75830001,75838999,,Mineiros,GO,VUC,,,SGO2,0
75830001,75838999,,Mineiros,GO,VAN,,,SGO2,0
75830001,75838999,,Mineiros,GO,HR,,,SGO2,0
75830001,75838999,,Mineiros,GO,UTILITARIOS,,,SGO2,0
75840000,75840999,,Santa Rita do Araguaia,GO,HR,,,SGO2,0
75840000,75840999,,Santa Rita do Araguaia,GO,UTILITARIOS,,,SGO2,0
75840000,75840999,,Santa Rita do Araguaia,GO,VAN,,,SGO2,0
75840000,75840999,,Santa Rita do Araguaia,GO,VUC,,,SGO2,0
75843000,75843999,,Portelândia,GO,VUC,,,SGO2,0
75843000,75843999,,Portelândia,GO,UTILITARIOS,,,SGO2,0
75843000,75843999,,Portelândia,GO,HR,,,SGO2,0
75843000,75843999,,Portelândia,GO,VAN,,,SGO2,0
75850000,75850999,,Caiapônia,GO,HR,,,SGO1,0
75850000,75850999,,Caiapônia,GO,VAN,,,SGO1,0
75860000,75863999,,Quirinópolis,GO,HR,,,SGO2,0
75860000,75863999,,Quirinópolis,GO,UTILITARIOS,,,SGO2,0
75860000,75863999,,Quirinópolis,GO,VAN,,,SGO2,0
75860000,75863999,,Quirinópolis,GO,VUC,,,SGO2,0
75864500,75864999,,Quirinópolis,GO,VUC,,,SGO2,0
75864500,75864999,,Quirinópolis,GO,VAN,,,SGO2,0
75864500,75864999,,Quirinópolis,GO,UTILITARIOS,,,SGO2,0
75864500,75864999,,Quirinópolis,GO,HR,,,SGO2,0
75875000,75875999,,Chapadão do Céu,GO,VAN,,,SSP28,0
75875000,75875999,,Chapadão do Céu,GO,HR,,,SSP28,0
75875000,75875999,,Chapadão do Céu,GO,UTILITARIOS,,,SSP28,0
75877000,75877999,,Chapadão do Céu,GO,VAN,,,SSP28,0
75877000,75877999,,Chapadão do Céu,GO,UTILITARIOS,,,SSP28,0
75877000,75877999,,Chapadão do Céu,GO,HR,,,SSP28,0
75879000,75879999,,Chapadão do Céu,GO,UTILITARIOS,,,SSP28,0
75879000,75879999,,Chapadão do Céu,GO,VAN,,,SSP28,0
75879000,75879999,,Chapadão do Céu,GO,HR,,,SSP28,0
75900001,75900169,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75900001,75900169,,Rio Verde,GO,HR,,,SGO2,0
75900001,75900169,,Rio Verde,GO,VUC,,,SGO2,0
75900001,75900169,,Rio Verde,GO,VAN,,,SGO2,0
75900170,75901000,,Rio Verde,GO,VAN,,,SGO2,0
75900170,75901000,,Rio Verde,GO,HR,,,SGO2,0
75900170,75901000,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75900170,75901000,,Rio Verde,GO,VUC,,,SGO2,0
75901001,75901009,,Rio Verde,GO,HR,,,SGO2,0
75901001,75901009,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75901001,75901009,,Rio Verde,GO,VAN,,,SGO2,0
75901001,75901009,,Rio Verde,GO,VUC,,,SGO2,0
75901010,75901580,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75901010,75901580,,Rio Verde,GO,HR,,,SGO2,0
75901010,75901580,,Rio Verde,GO,VUC,,,SGO2,0
75901010,75901580,,Rio Verde,GO,VAN,,,SGO2,0
75901581,75901779,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75901581,75901779,,Rio Verde,GO,HR,,,SGO2,0
75901581,75901779,,Rio Verde,GO,VAN,,,SGO2,0
75901581,75901779,,Rio Verde,GO,VUC,,,SGO2,0
75901780,75902009,,Rio Verde,GO,VUC,,,SGO2,0
75901780,75902009,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75901780,75902009,,Rio Verde,GO,VAN,,,SGO2,0
75901780,75902009,,Rio Verde,GO,HR,,,SGO2,0
75902010,75902889,,Rio Verde,GO,VAN,,,SGO2,0
75902010,75902889,,Rio Verde,GO,HR,,,SGO2,0
75902010,75902889,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75902010,75902889,,Rio Verde,GO,VUC,,,SGO2,0
75902890,75903000,,Rio Verde,GO,VUC,,,SGO2,0
75902890,75903000,,Rio Verde,GO,HR,,,SGO2,0
75902890,75903000,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75902890,75903000,,Rio Verde,GO,VAN,,,SGO2,0
75903001,75903120,,Rio Verde,GO,HR,,,SGO2,0
75903001,75903120,,Rio Verde,GO,VUC,,,SGO2,0
75903001,75903120,,Rio Verde,GO,VAN,,,SGO2,0
75903001,75903120,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903121,75903173,,Rio Verde,GO,VUC,,,SGO2,0
75903121,75903173,,Rio Verde,GO,HR,,,SGO2,0
75903121,75903173,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903121,75903173,,Rio Verde,GO,VAN,,,SGO2,0
75903174,75903709,,Rio Verde,GO,HR,,,SGO2,0
75903174,75903709,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903174,75903709,,Rio Verde,GO,VAN,,,SGO2,0
75903174,75903709,,Rio Verde,GO,VUC,,,SGO2,0
75903710,75903859,,Rio Verde,GO,VUC,,,SGO2,0
75903710,75903859,,Rio Verde,GO,HR,,,SGO2,0
75903710,75903859,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903710,75903859,,Rio Verde,GO,VAN,,,SGO2,0
75903860,75903869,,Rio Verde,GO,HR,,,SGO2,0
75903860,75903869,,Rio Verde,GO,VUC,,,SGO2,0
75903860,75903869,,Rio Verde,GO,VAN,,,SGO2,0
75903860,75903869,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903870,75903900,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903870,75903900,,Rio Verde,GO,HR,,,SGO2,0
75903870,75903900,,Rio Verde,GO,VUC,,,SGO2,0
75903870,75903900,,Rio Verde,GO,VAN,,,SGO2,0
75903901,75903901,,Rio Verde,GO,VAN,,,SGO2,0
75903901,75903901,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903901,75903901,,Rio Verde,GO,HR,,,SGO2,0
75903901,75903901,,Rio Verde,GO,VUC,,,SGO2,0
75903902,75903958,,Rio Verde,GO,HR,,,SGO2,0
75903902,75903958,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903902,75903958,,Rio Verde,GO,VAN,,,SGO2,0
75903902,75903958,,Rio Verde,GO,VUC,,,SGO2,0
75903959,75903959,,Rio Verde,GO,VAN,,,SGO2,0
75903959,75903959,,Rio Verde,GO,HR,,,SGO2,0
75903959,75903959,,Rio Verde,GO,VUC,,,SGO2,0
75903959,75903959,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75903960,75904004,,Rio Verde,GO,HR,,,SGO2,0
75903960,75904004,,Rio Verde,GO,VAN,,,SGO2,0
75903960,75904004,,Rio Verde,GO,VUC,,,SGO2,0
75903960,75904004,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75904005,75904899,,Rio Verde,GO,HR,,,SGO2,0
75904005,75904899,,Rio Verde,GO,VUC,,,SGO2,0
75904005,75904899,,Rio Verde,GO,VAN,,,SGO2,0
75904005,75904899,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75904900,75905000,,Rio Verde,GO,VUC,,,SGO2,0
75904900,75905000,,Rio Verde,GO,VAN,,,SGO2,0
75904900,75905000,,Rio Verde,GO,HR,,,SGO2,0
75904900,75905000,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75905001,75905050,,Rio Verde,GO,HR,,,SGO2,0
75905001,75905050,,Rio Verde,GO,VAN,,,SGO2,0
75905001,75905050,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75905001,75905050,,Rio Verde,GO,VUC,,,SGO2,0
75905051,75905893,,Rio Verde,GO,VAN,,,SGO2,0
75905051,75905893,,Rio Verde,GO,VUC,,,SGO2,0
75905051,75905893,,Rio Verde,GO,HR,,,SGO2,0
75905051,75905893,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75905894,75906009,,Rio Verde,GO,VUC,,,SGO2,0
75905894,75906009,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75905894,75906009,,Rio Verde,GO,HR,,,SGO2,0
75905894,75906009,,Rio Verde,GO,VAN,,,SGO2,0
75906010,75906899,,Rio Verde,GO,VUC,,,SGO2,0
75906010,75906899,,Rio Verde,GO,HR,,,SGO2,0
75906010,75906899,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75906010,75906899,,Rio Verde,GO,VAN,,,SGO2,0
75906900,75907004,,Rio Verde,GO,HR,,,SGO2,0
75906900,75907004,,Rio Verde,GO,VUC,,,SGO2,0
75906900,75907004,,Rio Verde,GO,VAN,,,SGO2,0
75906900,75907004,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75907005,75907899,,Rio Verde,GO,VAN,,,SGO2,0
75907005,75907899,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75907005,75907899,,Rio Verde,GO,VUC,,,SGO2,0
75907005,75907899,,Rio Verde,GO,HR,,,SGO2,0
75907900,75908260,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75907900,75908260,,Rio Verde,GO,HR,,,SGO2,0
75907900,75908260,,Rio Verde,GO,VUC,,,SGO2,0
75907900,75908260,,Rio Verde,GO,VAN,,,SGO2,0
75908261,75908269,,Rio Verde,GO,VAN,,,SGO2,0
75908261,75908269,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75908261,75908269,,Rio Verde,GO,HR,,,SGO2,0
75908261,75908269,,Rio Verde,GO,VUC,,,SGO2,0
75908270,75909999,,Rio Verde,GO,VAN,,,SGO2,0
75908270,75909999,,Rio Verde,GO,HR,,,SGO2,0
75908270,75909999,,Rio Verde,GO,VUC,,,SGO2,0
75908270,75909999,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75910000,75910595,,Rio Verde,GO,HR,,,SGO2,0
75910000,75910595,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75910000,75910595,,Rio Verde,GO,VAN,,,SGO2,0
75910000,75910595,,Rio Verde,GO,VUC,,,SGO2,0
75910596,75911000,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75910596,75911000,,Rio Verde,GO,HR,,,SGO2,0
75910596,75911000,,Rio Verde,GO,VAN,,,SGO2,0
75910596,75911000,,Rio Verde,GO,VUC,,,SGO2,0
75911001,75912000,,Rio Verde,GO,HR,,,SGO2,0
75911001,75912000,,Rio Verde,GO,VUC,,,SGO2,0
75911001,75912000,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75911001,75912000,,Rio Verde,GO,VAN,,,SGO2,0
75912001,75912447,,Rio Verde,GO,VUC,,,SGO2,0
75912001,75912447,,Rio Verde,GO,VAN,,,SGO2,0
75912001,75912447,,Rio Verde,GO,HR,,,SGO2,0
75912001,75912447,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75912448,75912531,,Rio Verde,GO,VUC,,,SGO2,0
75912448,75912531,,Rio Verde,GO,VAN,,,SGO2,0
75912448,75912531,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75912448,75912531,,Rio Verde,GO,HR,,,SGO2,0
75912532,75913549,,Rio Verde,GO,VAN,,,SGO2,0
75912532,75913549,,Rio Verde,GO,HR,,,SGO2,0
75912532,75913549,,Rio Verde,GO,VUC,,,SGO2,0
75912532,75913549,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75913550,75913898,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75913550,75913898,,Rio Verde,GO,HR,,,SGO2,0
75913550,75913898,,Rio Verde,GO,VUC,,,SGO2,0
75913550,75913898,,Rio Verde,GO,VAN,,,SGO2,0
75913899,75913999,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75913899,75913999,,Rio Verde,GO,VUC,,,SGO2,0
75913899,75913999,,Rio Verde,GO,HR,,,SGO2,0
75913899,75913999,,Rio Verde,GO,VAN,,,SGO2,0
75914000,75914299,,Rio Verde,GO,HR,,,SGO2,0
75914000,75914299,,Rio Verde,GO,VUC,,,SGO2,0
75914000,75914299,,Rio Verde,GO,VAN,,,SGO2,0
75914000,75914299,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75914300,75914599,,Rio Verde,GO,HR,,,SGO2,0
75914300,75914599,,Rio Verde,GO,VUC,,,SGO2,0
75914300,75914599,,Rio Verde,GO,VAN,,,SGO2,0
75914300,75914599,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75914600,75914999,,Rio Verde,GO,VAN,,,SGO2,0
75914600,75914999,,Rio Verde,GO,HR,,,SGO2,0
75914600,75914999,,Rio Verde,GO,VUC,,,SGO2,0
75914600,75914999,,Rio Verde,GO,UTILITARIOS,,,SGO2,0
75915000,75915999,,Montividiu,GO,VAN,,,SGO2,0
75915000,75915999,,Montividiu,GO,VUC,,,SGO2,0
75915000,75915999,,Montividiu,GO,UTILITARIOS,,,SGO2,0
75915000,75915999,,Montividiu,GO,HR,,,SGO2,0
75920000,75920999,,Santa Helena de Goiás,GO,UTILITARIOS,,,SGO2,0
75920000,75920999,,Santa Helena de Goiás,GO,VUC,,,SGO2,0
75920000,75920999,,Santa Helena de Goiás,GO,HR,,,SGO2,0
75920000,75920999,,Santa Helena de Goiás,GO,VAN,,,SGO2,0
75925000,75925999,,Castelândia,GO,UTILITARIOS,,,SGO2,0
75925000,75925999,,Castelândia,GO,VAN,,,SGO2,0
75925000,75925999,,Castelândia,GO,VUC,,,SGO2,0
75925000,75925999,,Castelândia,GO,HR,,,SGO2,0
75930000,75930999,,Maurilândia,GO,VAN,,,SGO2,0
75930000,75930999,,Maurilândia,GO,HR,,,SGO2,0
75930000,75930999,,Maurilândia,GO,VUC,,,SGO2,0
75930000,75930999,,Maurilândia,GO,UTILITARIOS,,,SGO2,0
75935000,75935999,,Santo Antônio da Barra,GO,UTILITARIOS,,,SGO2,0
75935000,75935999,,Santo Antônio da Barra,GO,VUC,,,SGO2,0
75935000,75935999,,Santo Antônio da Barra,GO,HR,,,SGO2,0
75935000,75935999,,Santo Antônio da Barra,GO,VAN,,,SGO2,0
75939000,75939999,,Santo Antônio da Barra,GO,HR,,,SGO2,0
75939000,75939999,,Santo Antônio da Barra,GO,VAN,,,SGO2,0
75939000,75939999,,Santo Antônio da Barra,GO,UTILITARIOS,,,SGO2,0
75939000,75939999,,Santo Antônio da Barra,GO,VUC,,,SGO2,0
75940000,75944999,,Edéia,GO,HR,,,SGO2,0
75940000,75944999,,Edéia,GO,VUC,,,SGO2,0
75940000,75944999,,Edéia,GO,VAN,,,SGO2,0
75940000,75944999,,Edéia,GO,UTILITARIOS,,,SGO2,0
75950000,75950999,,Jandaia,GO,HR,,,SGO2,0
75950000,75950999,,Jandaia,GO,UTILITARIOS,,,SGO2,0
75950000,75950999,,Jandaia,GO,VAN,,,SGO2,0
75950000,75950999,,Jandaia,GO,VUC,,,SGO2,0
75955000,75955999,,Indiara,GO,UTILITARIOS,,,SGO2,0
75955000,75955999,,Indiara,GO,VUC,,,SGO2,0
75955000,75955999,,Indiara,GO,VAN,,,SGO2,0
75955000,75955999,,Indiara,GO,HR,,,SGO2,0
75960000,75960999,,Acreúna,GO,HR,,,SGO2,0
75960000,75960999,,Acreúna,GO,UTILITARIOS,,,SGO2,0
75960000,75960999,,Acreúna,GO,VUC,,,SGO2,0
75960000,75960999,,Acreúna,GO,VAN,,,SGO2,0
75969000,75969999,,Acreúna,GO,VAN,,,SGO2,0
75969000,75969999,,Acreúna,GO,UTILITARIOS,,,SGO2,0
75969000,75969999,,Acreúna,GO,HR,,,SGO2,0
75969000,75969999,,Acreúna,GO,VUC,,,SGO2,0
75970000,75970999,,Turvelândia,GO,UTILITARIOS,,,SGO2,0
75970000,75970999,,Turvelândia,GO,HR,,,SGO2,0
75970000,75970999,,Turvelândia,GO,VUC,,,SGO2,0
75970000,75970999,,Turvelândia,GO,VAN,,,SGO2,0
75980000,75983999,,Paraúna,GO,VUC,,,SGO2,0
75980000,75983999,,Paraúna,GO,UTILITARIOS,,,SGO2,0
75980000,75983999,,Paraúna,GO,HR,,,SGO2,0
75980000,75983999,,Paraúna,GO,VAN,,,SGO2,0
75985000,75985999,,São João da Paraúna,GO,VAN,,,SGO1,0
75985000,75985999,,São João da Paraúna,GO,HR,,,SGO1,0
75990000,75990999,,Palminópolis,GO,VAN,,,SGO1,0
75990000,75990999,,Palminópolis,GO,HR,,,SGO1,0
76050000,76058999,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76050000,76058999,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059000,76059099,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76059000,76059099,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059100,76059199,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059100,76059199,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76059200,76059299,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76059200,76059299,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059300,76059399,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76059300,76059399,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059400,76059499,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059400,76059499,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76059500,76059999,,São Luís de Montes Belos,GO,VAN,,,SGO1,0
76059500,76059999,,São Luís de Montes Belos,GO,HR,,,SGO1,0
76100000,76104999,,,,HR,,,SGO1,0
76100000,76104999,,,,VAN,,,SGO1,0
76105000,76105999,,Firminópolis,GO,HR,,,SGO1,0
76105000,76105999,,Firminópolis,GO,VAN,,,SGO1,0
76110000,76110999,,Turvânia,GO,VAN,,,SGO1,0
76110000,76110999,,Turvânia,GO,HR,,,SGO1,0
76119000,76119999,,,,HR,,,SGO1,0
76119000,76119999,,,,VAN,,,SGO1,0
76120000,76120999,,Aurilândia,GO,VAN,,,SGO1,0
76120000,76120999,,Aurilândia,GO,HR,,,SGO1,0
76125000,76125999,,Cachoeira de Goiás,GO,VAN,,,SGO1,0
76125000,76125999,,Cachoeira de Goiás,GO,HR,,,SGO1,0
76130000,76130999,,Ivolândia,GO,HR,,,SGO1,0
76130000,76130999,,Ivolândia,GO,VAN,,,SGO1,0
76135000,76135999,,Moiporá,GO,HR,,,SGO1,0
76135000,76135999,,Moiporá,GO,VAN,,,SGO1,0
76140000,76140999,,Amorinópolis,GO,HR,,,SGO1,0
76140000,76140999,,Amorinópolis,GO,VAN,,,SGO1,0
76145000,76148999,,Córrego do Ouro,GO,VAN,,,SGO1,0
76145000,76148999,,Córrego do Ouro,GO,HR,,,SGO1,0
76150000,76150999,,Mossâmedes,GO,VAN,,,SGO1,0
76150000,76150999,,Mossâmedes,GO,HR,,,SGO1,0
76152000,76152999,,Buriti de Goiás,GO,HR,,,SGO1,0
76152000,76152999,,Buriti de Goiás,GO,VAN,,,SGO1,0
76155000,76158999,,Adelândia,GO,VAN,,,SGO1,0
76155000,76158999,,Adelândia,GO,HR,,,SGO1,0
76160000,76160999,,Sanclerlândia,GO,HR,,,SGO1,0
76160000,76160999,,Sanclerlândia,GO,VAN,,,SGO1,0
76165000,76165999,,Americano do Brasil,GO,HR,,,SGO1,0
76165000,76165999,,Americano do Brasil,GO,VAN,,,SGO1,0
76170000,76170999,,Anicuns,GO,VAN,,,SGO1,0
76170000,76170999,,Anicuns,GO,HR,,,SGO1,0
76180000,76180999,,Nazário,GO,HR,,,SGO1,0
76180000,76180999,,Nazário,GO,VAN,,,SGO1,0
76190000,76193999,,Palmeiras de Goiás,GO,VUC,,,SGO2,0
76190000,76193999,,Palmeiras de Goiás,GO,UTILITARIOS,,,SGO2,0
76190000,76193999,,Palmeiras de Goiás,GO,HR,,,SGO2,0
76190000,76193999,,Palmeiras de Goiás,GO,VAN,,,SGO2,0
76195000,76195999,,Cezarina,GO,UTILITARIOS,,,SGO2,0
76195000,76195999,,Cezarina,GO,VUC,,,SGO2,0
76195000,76195999,,Cezarina,GO,VAN,,,SGO2,0
76195000,76195999,,Cezarina,GO,HR,,,SGO2,0
76200000,76204999,,Iporá,GO,HR,,,SGO1,0
76200000,76204999,,Iporá,GO,VAN,,,SGO1,0
76205000,76209999,,Iporá,GO,VAN,,,SGO1,0
76205000,76209999,,Iporá,GO,HR,,,SGO1,0
76210000,76210999,,Jaupaci,GO,VAN,,,SGO1,0
76210000,76210999,,Jaupaci,GO,HR,,,SGO1,0
76215000,76215999,,Israelândia,GO,VAN,,,SGO1,0
76215000,76215999,,Israelândia,GO,HR,,,SGO1,0
76218000,76218999,,Israelândia,GO,VAN,,,SGO1,0
76218000,76218999,,Israelândia,GO,HR,,,SGO1,0
76220000,76220999,,Fazenda Nova,GO,VAN,,,SGO1,0
76220000,76220999,,Fazenda Nova,GO,HR,,,SGO1,0
76222000,76222999,,Fazenda Nova,GO,HR,,,SGO1,0
76222000,76222999,,Fazenda Nova,GO,VAN,,,SGO1,0
76224000,76224999,,Fazenda Nova,GO,HR,,,SGO1,0
76224000,76224999,,Fazenda Nova,GO,VAN,,,SGO1,0
76230000,76233999,,Piranhas,GO,HR,,,SGO1,0
76230000,76233999,,Piranhas,GO,VAN,,,SGO1,0
76240000,76243999,,Aragarças,GO,VUC,,,SGO2,0
76240000,76243999,,Aragarças,GO,UTILITARIOS,,,SGO2,0
76240000,76243999,,Aragarças,GO,VAN,,,SGO2,0
76240000,76243999,,Aragarças,GO,HR,,,SGO2,0
76255000,76255999,,Montes Claros de Goiás,GO,VAN,,,SGO1,0
76255000,76255999,,Montes Claros de Goiás,GO,HR,,,SGO1,0
76256000,76256999,,Montes Claros de Goiás,GO,VAN,,,SGO1,0
76256000,76256999,,Montes Claros de Goiás,GO,HR,,,SGO1,0
76257000,76257999,,Montes Claros de Goiás,GO,VAN,,,SGO1,0
76257000,76257999,,Montes Claros de Goiás,GO,HR,,,SGO1,0
76258000,76258999,,Montes Claros de Goiás,GO,VAN,,,SGO1,0
76258000,76258999,,Montes Claros de Goiás,GO,HR,,,SGO1,0
76260000,76260999,,Diorama,GO,VAN,,,SGO1,0
76260000,76260999,,Diorama,GO,HR,,,SGO1,0
76265000,76265999,,Santa Fé de Goiás,GO,HR,,,SGO1,0
76265000,76265999,,Santa Fé de Goiás,GO,VAN,,,SGO1,0
76270000,76270999,,Jussara,GO,VAN,,,SGO1,0
76270000,76270999,,Jussara,GO,HR,,,SGO1,0
76274000,76274999,,Jussara,GO,VAN,,,SGO1,0
76274000,76274999,,Jussara,GO,HR,,,SGO1,0
76278000,76278999,,Jussara,GO,VAN,,,SGO1,0
76278000,76278999,,Jussara,GO,HR,,,SGO1,0
76280000,76283999,,Britânia,GO,HR,,,SGO1,0
76280000,76283999,,Britânia,GO,VAN,,,SGO1,0
76284000,76284999,,Britânia,GO,VAN,,,SGO1,0
76284000,76284999,,Britânia,GO,HR,,,SGO1,0
76290000,76290999,,Itapirapuã,GO,VAN,,,SGO1,0
76290000,76290999,,Itapirapuã,GO,HR,,,SGO1,0
76293000,76293999,,Itapirapuã,GO,HR,,,SGO1,0
76293000,76293999,,Itapirapuã,GO,VAN,,,SGO1,0
76295000,76296999,,Ipiranga de Goiás,GO,HR,,,SDF2,0
76295000,76296999,,Ipiranga de Goiás,GO,VAN,,,SDF2,0
76297000,76299999,,,,VAN,,,SGO1,0
